Rating,cleaned_text_str
1,yellow mango one best lot best ever variety chocolate flavoured one added sheen full mark packaging eclair could improved tad chocolate inside also box contained description donut would easier figure one swathi muthu
1,never ever fan donut untill tasted place donut box simply outstanding ambience great value money good tasted donut place undoubtedly better must visit place anyone love donut
1,favourite cafe finger food variety donut burger surprisingly burger better donutsi tried almost donut never disappointed go burger veg mayo best it’s different routine burger twist mint mayo cool place hangout friend
1,dunkin supremely professional restaurant served zomato quality doughnut hazelnut coffee quite good worth try pls note manager sln terminus customer centric turned deliver ensure customer satisfaction ! ! kudos
0,went evening snack place clean table untidy even floor ordered box assorted delight donut one signature burger donut well burger fabulous taste stock thing service good time ambience food service
0,star dunkin outlet craving dounuts went happy face came huge disappointment huge chaos h service filthy table unclear half hr wait dounut half hr ready display burger cold potato wedge wer half cooked asked warm dounut cold service girl seen carring doughnut hand tray service table loud ringtone playing speaker reluctantly carried dounuts came sat outside clean place ate
1,lovely food
1,want take moment praise bangalore startup coffee much possible undoubtedly best coffee ever donut good place nice cozy sitting arrangement cool drink mainly lemonade crushed ice consume cup rest good nice experience
0,even cover given hold box package cost charged 25rs rain
1,always stop shopping quick bite yummy delicious donut almost tried donut favourite blueberry boston creme mango dazzle always search blueberry hardly available
